particle_id,object_id,pos_x,pos_y,vel_x,vel_y,stress_xx,stress_xy,stress_yx,stress_yy,strain_xx,strain_xy,strain_yx,strain_yy,volume,mass,density,youngs_modulus,poisson_ratio
0,1,0.03751900077718694,0.08749999985337455,0.9999531945198061,-3.07816723895519e-05,-108.10276836542589,-0.009210283614544281,-0.009210283614544281,-80.37353958255669,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
1,1,0.032519000664677694,0.09249999996211214,0.9999295645399836,-7.916422905932048e-06,0.6112233637336411,0.001977281558129104,0.001977281558129104,0.528672319487059,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
2,1,0.03251900072550554,0.09749999998737266,0.9999423523396487,-2.6388080410840683e-06,0.6177021523576622,0.00580805138960828,0.00580805138960828,0.5334969491815948,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
3,1,0.0375190008768527,0.09249999996173343,0.9999741334688289,-8.031955587743218e-06,-108.13530581019812,0.0028828978630357884,0.0028828978630357884,-80.43941892392502,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
4,1,0.03751900090459456,0.09749999998724639,0.9999799513899685,-2.6773185668284626e-06,-108.12901698370122,0.006661292785157605,0.006661292785157605,-80.43473575538027,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
5,1,0.03251900072550554,0.10250000001262735,0.9999423523403006,2.63880633745167e-06,0.6177021506977998,-0.005808048419472877,-0.005808048419472877,0.5334969475627217,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
6,1,0.03251900066467771,0.10750000003788786,0.999929564541964,7.916420228152303e-06,0.6112233587450264,-0.0019883975824737444,-0.0019883975824737444,0.5286723146183187,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
7,1,0.03751900090459456,0.10250000001275363,0.9999799513904544,2.677318343052853e-06,-108.12901698473257,-0.006661290079921849,-0.006661290079921849,-80.43473575615366,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
8,1,0.0375190008768527,0.10750000003826657,0.999974133470288,8.03195514127902e-06,-108.13530581465507,-0.002894095940955798,-0.002894095940955798,-80.43941892807374,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
9,1,0.037519000777186944,0.11250000014662546,0.9999531945212711,3.0781671971141046e-05,-108.10276836738501,0.009210284654732427,0.009210284654732427,-80.3735395823171,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
10,1,0.042519000880068256,0.08249999980147588,0.9999748169729147,-4.167269485219304e-05,0.5762834267976539,0.002390407986061889,0.002390407986061889,0.5614844020964552,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
11,1,0.04251900094843642,0.08749999990819098,0.9999891636755751,-1.928506374514347e-05,0.563070244021223,0.00482792069202654,0.00482792069202654,0.5516448049938906,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
12,1,0.04751900095997153,0.08249999981263333,0.9999915907398219,-3.933538216201314e-05,-108.17880088242202,0.000861272591493704,0.000861272591493704,-80.41763658228872,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
13,1,0.04751900098276939,0.08749999992892951,0.9999963752350493,-1.4933519686752147e-05,-108.19201595747441,0.0032311709431775497,0.0032311709431775497,-80.42747758878578,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
