particle_id,object_id,pos_x,pos_y,vel_x,vel_y,stress_xx,stress_xy,stress_yx,stress_yy,strain_xx,strain_xy,strain_yx,strain_yy,volume,mass,density,youngs_modulus,poisson_ratio
0,1,0.03756397341714537,0.08749998211110543,0.9983117879451168,-0.0010856174759717552,-1152.2998868313466,-1.1979364635854437,-1.1979364635854437,-842.4133684651821,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
1,1,0.032563959591853306,0.0924999958388369,0.9974696244496416,-0.00023642332880383028,74.51507842225229,0.17704598700746724,0.17704598700746724,64.20960245274853,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
2,1,0.03256396721998622,0.09749999861294262,0.9979396576872396,-7.880835558144441e-05,75.13357703169318,0.6986946338144819,0.6986946338144819,64.67018476693089,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
3,1,0.037563985775260184,0.0924999953775063,0.9990687698694252,-0.0002786642575896724,-1156.6394241402018,0.28906735367916814,0.28906735367916814,-850.7877694136587,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
4,1,0.037563989103130066,0.09749999845917014,0.9992689282549143,-9.288816115879242e-05,-1156.0962994447195,0.7886516549786906,0.7886516549786906,-850.3833166500901,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
5,1,0.032563967219994334,0.10250000138703563,0.9979396585793981,7.880599278620958e-05,75.1335696601957,-0.6986807327257126,-0.6986807327257126,64.67017754831267,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
6,1,0.0325639595918779,0.10750000416112869,0.9974696271261342,0.0002364196452286247,74.51504443611995,-0.18134116197739455,-0.18134116197739455,64.20956485498355,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
7,1,0.03756398910313636,0.10250000154082647,0.9992689289358155,9.288780383797251e-05,-1156.0963039134951,-0.7886389676407599,-0.7886389676407599,-850.3833199150162,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
8,1,0.03756398577527976,0.10750000462248795,0.9990687719121425,0.0002786636074400802,-1156.6394580636495,-0.29369534490380567,-0.29369534490380567,-850.7878067568286,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
9,1,0.03756397341716443,0.11250001788888901,0.9983117899853602,0.0010856168775514369,-1152.2998951846505,1.1979412775902194,1.1979412775902194,-842.4133666649718,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
10,1,0.042563986321412735,0.08249997592927491,0.9991077717917259,-0.0014544807431905882,70.51414357372663,0.23779049198796798,0.23779049198796798,68.55600885785202,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
11,1,0.042563994633539076,0.08749998870870766,0.9996116759300188,-0.0006878810206800379,69.15294809766958,0.5162766165155275,0.5162766165155275,67.54245728118677,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
12,1,0.047563996058054614,0.0824999771952459,0.9996981781329873,-0.001381352987690914,-1162.2421091099784,0.12915877638280293,0.12915877638280293,-848.3985099698825,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
13,1,0.047563998832648904,0.08749999118475531,0.9998664481233079,-0.000539784604521057,-1163.6076748825403,0.38012766165279804,0.38012766165279804,-849.4153193432724,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
14,1,0.04256399924399126,0.09249999632382117,0.999889118427889,-0.00022843559249920205,57.39292851731725,1.1129483302065422,1.1129483302065422,53.723546314071086,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
15,1,0.04256400015276844,0.09749999877461037,0.9999400992611689,-7.614504453173734e-05,52.157188840849784,0.8617546593567483,0.8617546593567483,49.82458932506923,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
16,1,0.047564000376853315,0.09249999863463537,0.9999595611195569,-8.925017384446572e-05,-1178.5693978485285,0.4620186925208115,0.4620186925208115,-867.5506535334764,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
17,1,0.047564000690667914,0.09749999954488257,0.9999775171922572,-2.9749953584051233e-05,-1183.7439532253422,0.19921240444563082,0.19921240444563082,-871.4040467833528,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
18,1,0.042564000152772855,0.10250000122539477,0.9999400997466703,7.614557805194118e-05,52.15718753419724,-0.8617510572723631,-0.8617510572723631,49.8245890394316,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
19,1,0.04256399924400452,0.10750000367618547,0.9998891198843711,0.00022843629721273925,57.3929058553634,-1.116574661880704,-1.116574661880704,53.72352028933903,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
20,1,0.04756400069067064,0.10250000045512055,0.9999775174975363,2.9750310571133953e-05,-1183.7439554267921,-0.19920939248885292,-0.19920939248885292,-871.4040482275866,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
21,1,0.047564000376861544,0.1075000013653686,0.9999595620353983,8.925062606847118e-05,-1178.5694111272487,-0.46332407031123907,-0.46332407031123907,-867.5506668283821,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
22,1,0.04256399463355251,0.11250001129129823,0.9996116773894442,0.0006878816096866227,69.15294510994099,-0.5162800253111711,-0.5162800253111711,67.54245856898969,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
23,1,0.04256398632141716,0.11750002407072725,0.9991077722860383,0.0014544809295896609,70.51414251231418,-0.23779393616515426,-0.23779393616515426,68.55601158012729,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
24,1,0.047563998832657335,0.11250000881524809,0.9998664490473216,0.0005397849726144641,-1163.6076783216995,-0.3801307875148277,-0.3801307875148277,-849.4153185101294,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
