particle_id,object_id,pos_x,pos_y,vel_x,vel_y,stress_xx,stress_xy,stress_yx,stress_yy,strain_xx,strain_xy,strain_yx,strain_yy,volume,mass,density,youngs_modulus,poisson_ratio
0,1,0.03755098970673739,0.08749999263170555,0.999126145224111,-0.0005671687165447773,-750.0705422611139,-0.48081754404027766,-0.48081754404027766,-552.1031757697534,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
1,1,0.03255098402753149,0.09249999820914966,0.9986879313661862,-0.00013264184894878483,30.690382342005975,0.08310354780654626,0.08310354780654626,26.487842360834843,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
2,1,0.03255098713546465,0.09749999940305104,0.9989294755800757,-4.4214098984273917e-05,30.97306655183636,0.2891956062212253,0.2891956062212253,26.698351566163833,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
3,1,0.03755099476359799,0.09249999808738858,0.9995176426161757,-0.00014665688180866304,-751.8000237007769,0.12994360985635875,0.12994360985635875,-555.4987557718711,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
4,1,0.03755099614310739,0.09749999936246496,0.9996232181235416,-4.8885644247089965e-05,-751.5424173770672,0.3288613490132508,0.3288613490132508,-555.3069215828174,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
5,1,0.03255098713546646,0.10250000059694472,0.9989294758156634,4.4213481292451414e-05,30.973064984031673,-0.2891927110226971,-0.2891927110226971,26.69835003235627,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
6,1,0.03255098402753674,0.10750000179084342,0.9986879320729795,0.0001326408822806061,30.69037576352551,-0.08455012649506498,-0.08455012649506498,26.487835241467053,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
7,1,0.037550996143108605,0.10250000063753459,0.9996232183013892,4.888555612235983e-05,-751.5424183387618,-0.3288587094468502,-0.3288587094468502,-555.3069222939483,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
8,1,0.03755099476360193,0.10750000191261033,0.9995176431497296,0.0001466567152158812,-751.8000300658148,-0.13146014325278924,-0.13146014325278924,-555.4987625770224,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
9,1,0.037550989706741277,0.11250000736829337,0.9991261457572491,0.0005671685620259886,-750.0705440701012,0.48081854854134276,0.48081854854134276,-552.1031754519903,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
10,1,0.04255099496102516,0.08249999005651983,0.9995346639268787,-0.000763524842244206,29.00983113444546,0.10724064441725624,0.10724064441725624,28.230819067331932,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
11,1,0.04255099838778083,0.08749999536239794,0.9997981857018848,-0.00035791356096549765,28.41415564346697,0.22426111718309044,0.22426111718309044,27.78724876351878,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
12,1,0.047550998973682326,0.08249999059523265,0.9998433913551558,-0.0007231939915101671,-754.0593953875913,0.05253499827116561,0.05253499827116561,-554.4701079848261,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
13,1,0.04755100011718281,0.08749999639234377,0.9999313548831623,-0.0002792937525177889,-754.6561111509191,0.16048770077467286,0.16048770077467286,-554.9144535574554,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
14,1,0.04255100029833527,0.0924999985115033,0.9999444409868246,-0.0001163308764714138,23.505737943303316,0.4655291179973557,0.4655291179973557,22.02145052000787,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
15,1,0.042551000692686906,0.09749999950383685,0.9999734297785042,-3.877691688132026e-05,21.341367702359573,0.35896534184607054,0.35896534184607054,20.409685121255848,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
16,1,0.04755100075616845,0.09249999946817639,0.9999803349958528,-4.300769403501613e-05,-760.905122023512,0.19487843850365902,0.19487843850365902,-562.4861917725491,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
17,1,0.047551000890639177,0.0974999998227288,0.9999903317089904,-1.4335870725269683e-05,-763.0493447779698,0.08455436111155111,0.08455436111155111,-564.0829535548271,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
18,1,0.042551000692687725,0.10250000049616421,0.9999734299037865,3.877706234512415e-05,21.341367411345665,-0.3589646094279589,-0.3589646094279589,20.40968504268295,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
19,1,0.04255100029833791,0.10750000148849805,0.9999444413626489,0.00011633106620201436,23.505733852983436,-0.4666983289811926,-0.4666983289811926,22.02144596394519,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
20,1,0.04755100089063973,0.10250000017727179,0.9999903317866986,1.4335963876598348e-05,-763.0493452421556,-0.08455375580833205,-0.08455375580833205,-564.0829538590978,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
21,1,0.04755100075617013,0.1075000005318245,0.9999803352289457,4.300781145130541e-05,-760.9051245313149,-0.19528761772986122,-0.19528761772986122,-562.4861941828199,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
22,1,0.0425509983877836,0.11250000463760325,0.9997981860782011,0.00035791371925742105,28.41415497477694,-0.22426182843093656,-0.22426182843093656,27.78724898973813,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
23,1,0.04255099496102605,0.11750000994348064,0.9995346640536238,0.0007635248933919471,29.009830882671036,-0.10724136083105178,-0.10724136083105178,28.230819604018684,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
24,1,0.0475510001171846,0.11250000360765697,0.9999313551176214,0.00027929384856268096,-754.6561118885953,-0.16048835267590683,-0.16048835267590683,-554.9144533996986,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
25,1,0.04755099897368288,0.1175000094047676,0.9998433914368883,0.0007231940205472576,-754.0593956964838,-0.052535656050543625,-0.052535656050543625,-554.4701075077637,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
26,1,0.05255100387415576,0.08249999013414352,1.0002216710880936,-0.000759949917975379,29.08046787242169,-0.4301943317621195,-0.4301943317621195,28.705004823568363,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
27,1,0.0525510027353453,0.08749999638792383,1.0001341584788228,-0.0002797276364693481,27.032201333554024,-0.5669942735731804,-0.5669942735731804,27.179718216975157,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
28,1,0.05755100964054037,0.08249998869764953,1.0006673545373996,-0.0008714387166952755,-755.6716400153189,-0.6642236517412348,-0.6642236517412348,-556.1350138437211,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
29,1,0.05755100622056916,0.08749999537398764,1.000404471963391,-0.0003568431782638373,-757.6640119413402,-0.8085533808433931,-0.8085533808433931,-557.6186741531336,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
30,1,0.05255100187840014,0.09249999963611283,1.0000682567357695,-2.971238411828135e-05,20.803626515126147,-0.5444806114521905,-0.5444806114521905,19.861186202522735,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
31,1,0.05255100130332068,0.09749999987870744,1.0000239658434313,-9.90419459118897e-06,19.35611728860398,-0.31510753087836774,-0.31510753087836774,18.783253659206554,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
32,1,0.057551003648899576,0.09249999903411855,1.0002066287271654,-7.465911058147027e-05,-761.7554740548238,-0.7167221869842096,-0.7167221869842096,-562.0953487068537,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
33,1,0.057551001925530795,0.09749999967804032,1.0000738248010765,-2.488660703134494e-05,-763.165322565652,-0.4957039965210414,-0.4957039965210414,-563.1452361649311,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
34,1,0.05255100130332145,0.10250000012129099,1.0000239659551493,9.903955547631021e-06,19.356120418277932,0.3151088100388868,0.3151088100388868,18.78325578786048,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
35,1,0.05255100187840263,0.107500000363885,1.0000682570708992,2.9712070568042393e-05,20.803635901374808,0.5442030861400687,0.5442030861400687,19.861192584760015,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
36,1,0.057551001925532336,0.10250000032195361,1.0000738250255834,2.4885765578190045e-05,-763.1653201607874,0.49570616417113555,0.49570616417113555,-563.1452349607957,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
37,1,0.05755100364890456,0.10750000096587385,1.0002066294006982,7.465801980126066e-05,-761.7554667791186,0.7159598197757701,0.7159598197757701,-562.0953450109076,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
38,1,0.05255100273534789,0.11250000361207417,1.0001341588147923,0.00027972737186691466,27.032213847554686,0.5669934595920283,0.5669934595920283,27.179727802940253,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
39,1,0.05255100387415671,0.11750000986585583,1.0002216712023013,0.0007599498257754397,29.08047678329071,0.43019327493007753,0.43019327493007753,28.705011726352556,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
40,1,0.05755100622057407,0.11250000462600578,1.0004044726359014,0.00035684226492153454,-757.6640011311729,0.8085521149280336,0.8085521149280336,-557.6186666841706,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
41,1,0.05755100964054185,0.117500011302348,1.0006673547588534,0.0008714384075563214,-755.671632718342,0.6642221473560254,0.6642221473560254,-556.135008990958,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
42,1,0.06255100883941807,0.08749999326951846,1.0006059608191529,-0.0005179327332522831,19.506416024428425,-0.6938463577898211,-0.6938463577898211,19.356671705888303,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
43,1,0.06255100725838501,0.09249999611083487,1.0004846938181196,-0.0003007738523408601,25.95004966287954,-1.002800473008389,-1.002800473008389,25.696104909283285,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
44,1,0.06255100587686463,0.09749999870361303,1.00037886281008,-0.0001002579949196963,28.37355186273715,-0.546858107463401,-0.546858107463401,27.500840972615393,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
