particle_id,object_id,pos_x,pos_y,vel_x,vel_y,stress_xx,stress_xy,stress_yx,stress_yy,strain_xx,strain_xy,strain_yx,strain_yy,volume,mass,density,youngs_modulus,poisson_ratio
0,1,0.03759387853347984,0.08749992212187978,0.9950134604644038,-0.003108906127172437,-2302.472402954163,-5.662147787374264,-5.662147787374264,-1646.3980883596573,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
1,1,0.032593817838802205,0.09249998454461196,0.9925702306176429,-0.0005089050022944731,324.72716407731747,0.4319737029713883,0.4319737029713883,278.3246429614385,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
2,1,0.03259385221761292,0.09749999484812887,0.9939901362361204,-0.0001696407554658818,326.4858122129188,2.998724276090183,2.998724276090183,279.6342475073442,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
3,1,0.03759393350329287,0.09249998019704993,0.9972558371214638,-0.0007771360046815645,-2323.2150471784475,0.8739787949985627,0.8739787949985627,-1684.5948235633452,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
4,1,0.03759394770701061,0.09749999339900672,0.9978117213503723,-0.0002590463985852199,-2321.9180752517595,3.295548546407711,3.295548546407711,-1683.629026448617,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
5,1,0.032593852217726385,0.10250000515156422,0.9939901443310803,0.00016961854117230552,326.4857180525226,-2.9985323438328293,-2.9985323438328293,279.63415514940687,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
6,1,0.032593817839142177,0.1075000154549131,0.9925702549025586,0.0005088708548673368,324.7266592153186,-0.45704705770768767,-0.45704705770768767,278.32406726209257,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
7,1,0.03759394770709813,0.1025000066009421,0.9978117277615249,0.0002590423706729336,-2321.9181294485493,-3.2953725335444197,-3.2953725335444197,-1683.629063900286,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
8,1,0.03759393350355871,0.10750001980286203,0.9972558563549385,0.0007771294796743069,-2323.215597589773,-0.903682417804698,-0.903682417804698,-1684.595456683069,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
9,1,0.03759387853374432,0.11250007787804016,0.9950134796523066,0.0031089002697211937,-2302.472502611413,5.662214151349494,5.662214151349494,-1646.3980505912987,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
10,1,0.042593936869230374,0.08249989631775793,0.9974307793861739,-0.004092010497600201,308.1518945528072,0.7051438753762864,0.7051438753762864,298.6224316638831,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
11,1,0.04259397300238004,0.08749995044187284,0.9988721113875138,-0.001993638232655376,303.2676190934811,1.8593701965477958,1.8593701965477958,294.9871569378908,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
12,1,0.04759397917421507,0.08249990119276426,0.99911614590911,-0.003923983973398251,-2349.2580121813635,0.5005534333166018,0.5005534333166018,-1675.7323530184306,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
13,1,0.04759399124412137,0.08749996084981754,0.9995978913813347,-0.0015935473732764745,-2354.19145382741,1.4810788530620957,1.4810788530620957,-1679.4042904239516,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
14,1,0.042593992707505676,0.09249998312798882,0.9996445511361977,-0.0007083360641002643,254.2183832100168,4.60915146454102,4.60915146454102,237.34545453906435,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
15,1,0.04259399598459841,0.09749999437601596,0.9997480979502821,-0.00023611083745311091,231.6074864932961,3.6227224810569454,3.6227224810569454,220.50751725747523,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
16,1,0.047593997873210836,0.09249999300877991,0.9998589058135053,-0.000321245200569188,-2416.4639639938305,1.8392006307403745,1.8392006307403745,-1754.9046925380287,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
17,1,0.047593999061494446,0.09749999766961003,0.9998991899697642,-0.00010708077099671105,-2438.6855690678003,0.7753476133903185,0.7753476133903185,-1771.4527155787848,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
