particle_id,object_id,pos_x,pos_y,vel_x,vel_y,stress_xx,stress_xy,stress_yx,stress_yy,strain_xx,strain_xy,strain_yx,strain_yy,volume,mass,density,youngs_modulus,poisson_ratio
0,1,0.0375020009999726,0.08749999999998317,0.9999999450421427,-3.620507603797787e-08,-1.2056480523051096,-1.0896270006482536e-06,-1.0896270006482536e-06,-0.8978070599836017,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
1,1,0.0325020009999587,0.09249999999999728,0.9999999172947313,-9.443243849465122e-09,7.577277716077304e-05,2.6268360614905686e-07,2.6268360614905686e-07,6.553148535467023e-05,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
2,1,0.03250200099996622,0.0975,0.9999999322695788,-3.147747949815921e-09,7.655164813685558e-05,7.285688227626638e-07,7.285688227626638e-07,6.611149565600869e-05,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
3,1,0.03750200099998495,0.09249999999999728,0.9999999696158276,-9.446885007060772e-09,-1.205652283298034,3.6313180592410054e-07,3.6313180592410054e-07,-0.8978154378316892,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
4,1,0.037502000999988405,0.0975,0.9999999764841306,-3.1489616690109753e-09,-1.2056515068874705,8.28338414311684e-07,8.28338414311684e-07,-0.8978148596536082,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
5,1,0.03250200099996622,0.10250000000000001,0.9999999322695788,3.1477479497340012e-09,7.655164816764988e-05,-7.285678358734603e-07,-7.285678358734603e-07,6.611149567885731e-05,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
6,1,0.0325020009999587,0.10750000000000272,0.9999999172947313,9.443243849185541e-09,7.577277723009653e-05,-2.6270567050965196e-07,-2.6270567050965196e-07,6.55314854062082e-05,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
7,1,0.037502000999988405,0.10250000000000001,0.9999999764841306,3.148961668991964e-09,-1.2056515068874436,-8.283374230499112e-07,-8.283374230499112e-07,-0.8978148596535868,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
8,1,0.03750200099998495,0.10750000000000272,0.9999999696158276,9.44688500694897e-09,-1.2056522832979724,-3.6315382892290924e-07,-3.6315382892290924e-07,-0.8978154378316431,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
9,1,0.0375020009999726,0.11250000000001684,0.9999999450421427,3.620507603772137e-08,-1.2056480523050468,1.089625168486481e-06,1.089625168486481e-06,-0.8978070599835555,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
10,1,0.042502000999985315,0.0824999999999767,0.9999999704043026,-4.9003251412052335e-08,7.128340219082587e-05,3.105056068674321e-07,3.105056068674321e-07,6.9467540575002e-05,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
11,1,0.042502000999993836,0.0874999999999902,0.9999999873110295,-2.2632443432077703e-08,6.953219757832474e-05,6.196769822471772e-07,6.196769822471772e-07,6.816345203387695e-05,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
12,1,0.04750200099999533,0.08249999999997795,0.9999999901338401,-4.624580182672818e-08,-1.205657692843834,8.899733534060661e-08,8.899733534060661e-08,-0.8978127315705151,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
13,1,0.047502000999998684,0.08749999999999263,0.9999999957696771,-1.751416936407734e-08,-1.2056594439104942,3.972863682340981e-07,3.972863682340981e-07,-0.8978140355563241,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
