particle_id,object_id,pos_x,pos_y,vel_x,vel_y,stress_xx,stress_xy,stress_yx,stress_yy,strain_xx,strain_xy,strain_yx,strain_yy,volume,mass,density,youngs_modulus,poisson_ratio
0,1,0.03757195729824471,0.08749997178260173,0.9976351352427774,-0.0015102850913925217,-1432.590141501867,-1.9256997432067753,-1.9256997432067753,-1042.0891701792334,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
1,1,0.032571935448514625,0.09249999365342804,0.996460103094757,-0.0003107952592247472,117.55503332596099,0.25110877191197545,0.25110877191197545,101.17678767785466,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
2,1,0.03257194757660333,0.09749999788446635,0.9971219599689901,-0.00010359959002433024,118.45313237254493,1.0983693785633388,1.0983693785633388,101.84558063785748,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
3,1,0.03757197688629104,0.09249999273403611,0.9986961865144914,-0.00038547472418166533,-1439.5920489070231,0.42482187044114106,0.42482187044114106,-1055.4452507609724,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
4,1,0.03757198211162521,0.09749999757801253,0.9989727136893657,-0.00012849174130994637,-1438.8263976450814,1.2326655726847227,1.2326655726847227,-1054.8750893698552,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
5,1,0.032571947576621865,0.10250000211548443,0.9971219617369311,0.00010359487139013222,118.45311608001708,-1.0983381455445935,-1.0983381455445935,101.84556467493411,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
6,1,0.03257193544857037,0.10750000634649488,0.996460108398584,0.00031078792522999064,117.55495445950336,-0.25858280320290933,-0.25858280320290933,101.17669951831955,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
7,1,0.03757198211163928,0.10250000242197989,0.9989727150497729,0.00012849099675054553,-1438.8264074230842,-1.2326370396698494,-1.2326370396698494,-1054.8750964402373,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
8,1,0.03757197688633419,0.1075000072659506,0.998696190595716,0.0003854734064734486,-1439.592129278124,-0.43304280751138446,-0.43304280751138446,-1055.4453405018678,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
9,1,0.037571957298287384,0.11250002821738593,0.9976351393178915,0.0015102838854654228,-1432.590159706632,1.9257105505815566,1.9257105505815566,-1042.0891656699096,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
10,1,0.04257197782734894,0.0824999621180744,0.9987572115226597,-0.002015849778843457,111.32330517854092,0.3484199684362006,0.3484199684362006,108.15443757902732,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
11,1,0.04257199093229771,0.08749998215456764,0.9994578838343663,-0.0009596865942004287,109.2673602500463,0.7821486181149735,0.7821486181149735,106.62367420153252,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
12,1,0.047571993179082485,0.08249996406448562,0.9995780015633963,-0.0019184639558135555,-1448.564915316459,0.20170787893754058,0.20170787893754058,-1051.802157565275,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
13,1,0.04757199755436319,0.08749998603062865,0.9998120362969649,-0.0007562063080470947,-1450.6300512708303,0.5867484011868357,0.5867484011868357,-1053.3397731993148,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
14,1,0.04257199817350492,0.09249999412961704,0.9998413691858595,-0.00032370316531074605,90.89614440461443,1.735857410834189,1.735857410834189,85.03343033556659,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
15,1,0.0425719995509702,0.09749999804321079,0.999907667509084,-0.00010790076125309704,82.65562610521958,1.348393080992083,1.348393080992083,78.89686942016218,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
16,1,0.0475719999821847,0.0924999977602791,0.9999409371407733,-0.0001313078208796393,-1473.991527660541,0.7151765529233418,0.7151765529233418,-1081.6608946413978,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
17,1,0.047572000462547885,0.0974999992534315,0.999964704244914,-4.3769065687766526e-05,-1482.1236555971836,0.3069036078131682,0.3069036078131682,-1087.716736995461,0.0,0.0,0.0,0.0,0.001,1.0,1000,10000000.0,0.3
