particle_id,object_id,pos_x,pos_y,vel_x,vel_y,stress_xx,stress_xy,stress_yx,stress_yy,strain_xx,strain_xy,strain_yx,strain_yy,volume,mass,density,youngs_modulus,poisson_ratio
0,1,0.03840942693386752,0.08749304720195882,0.9561315428524833,-0.02824078029081927,-2233.2920271902017,-3.479177607106576,-3.479177607106576,-1600.0157499051393,0.0,0.0,0.0,0.0,0.001,1.0,1000,100000.0,0.3
1,1,0.03340387961703638,0.09249858875585618,0.9333461573422809,-0.0048407597993499925,276.84836229816807,-0.16881209367985375,-0.16881209367985375,239.57766259243542,0.0,0.0,0.0,0.0,0.001,1.0,1000,100000.0,0.3
2,1,0.03340698220033663,0.09749952946952549,0.9463553297466945,-0.001614599817383199,276.8548776881465,2.45666882125022,2.45666882125022,239.5806058614265,0.0,0.0,0.0,0.0,0.001,1.0,1000,100000.0,0.3
3,1,0.03841422356365988,0.09249806075967237,0.9758044123467068,-0.00798983175052683,-2260.191018989195,1.8256086104396998,1.8256086104396998,-1640.8990216459192,0.0,0.0,0.0,0.0,0.001,1.0,1000,100000.0,0.3
4,1,0.03841537625963199,0.09749935355127805,0.9802291439651322,-0.0026636275504928505,-2263.673644375818,3.1092820141735364,3.1092820141735364,-1643.4959977940193,0.0,0.0,0.0,0.0,0.001,1.0,1000,100000.0,0.3
5,1,0.03340698222679931,0.10250047019231258,0.9463554438655412,0.001611970437216248,276.84849144880343,-2.456589402364956,-2.456589402364956,239.57266821381458,0.0,0.0,0.0,0.0,0.001,1.0,1000,100000.0,0.3
6,1,0.03340387969660293,0.10750141071371794,0.9333465017412438,0.004836799435199328,276.8151937769544,-0.05136486022969049,-0.05136486022969049,239.53503713108236,0.0,0.0,0.0,0.0,0.001,1.0,1000,100000.0,0.3
7,1,0.03841537618256658,0.10250064626309671,0.980228492785293,0.0026620695603551976,-2263.6821626185438,-3.1092881580441674,-3.1092881580441674,-1643.5070212648757,0.0,0.0,0.0,0.0,0.001,1.0,1000,100000.0,0.3
8,1,0.03841422333255502,0.1075019388407859,0.9758024598828877,0.007986719011673844,-2260.23486753156,-2.1019509359911317,-2.1019509359911317,-1640.9566680111432,0.0,0.0,0.0,0.0,0.001,1.0,1000,100000.0,0.3
9,1,0.03840942694906671,0.11250695188249343,0.9561315900862005,0.028233553856246506,-2233.312822789997,3.4811144440076265,3.4811144440076265,-1600.044134326148,0.0,0.0,0.0,0.0,0.001,1.0,1000,100000.0,0.3
10,1,0.0434142571302428,0.08249018232558236,0.9760512712866025,-0.04006090785734922,274.46283046229837,0.28793490941995964,0.28793490941995964,269.7114481282938,0.0,0.0,0.0,0.0,0.001,1.0,1000,100000.0,0.3
11,1,0.043417220614928344,0.08749534347259848,0.9877690828758513,-0.019280771558425818,278.01259522851996,1.3694093664924314,1.3694093664924314,272.33962361179033,0.0,0.0,0.0,0.0,0.001,1.0,1000,100000.0,0.3
12,1,0.04841799319182984,0.08249085203779451,0.9910450818239482,-0.03729351195555055,-2291.0588050480974,4.573334800942062,4.573334800942062,-1637.3507775492476,0.0,0.0,0.0,0.0,0.001,1.0,1000,100000.0,0.3
13,1,0.04841903718497998,0.0874964323587136,0.9952826868304325,-0.01483530621377154,-2289.8257462103506,4.030675165802317,4.030675165802317,-1636.4849009457528,0.0,0.0,0.0,0.0,0.001,1.0,1000,100000.0,0.3
14,1,0.043418842861629815,0.09249844287040536,0.9940875214648275,-0.0066692188464761585,235.81799606000249,3.802526024929962,3.802526024929962,219.39648286141184,0.0,0.0,0.0,0.0,0.001,1.0,1000,100000.0,0.3
15,1,0.04341912377629359,0.09749948095925222,0.9950056740296334,-0.0022231110761946325,219.7971366225969,2.905740551862527,2.905740551862527,207.46268728018842,0.0,0.0,0.0,0.0,0.001,1.0,1000,100000.0,0.3
