particle_id,object_id,pos_x,pos_y,vel_x,vel_y,stress_xx,stress_xy,stress_yx,stress_yy,strain_xx,strain_xy,strain_yx,strain_yy,volume,mass,density,youngs_modulus,poisson_ratio
0,1,0.18935850262641907,0.19987787306308746,-1.1643391847610474,0.9993029832839966,1388212.25,11124472.0,-18385868.0,-4399787.0,0.0,0.0,0.0,0.0,2.4856257368810475e-05,0.02500000037252903,1005.782958984375,100000000.0,0.30000001192092896
1,1,0.19339779019355774,0.19405598938465118,-1.9444328546524048,0.43920189142227173,-985805.6875,12985586.0,-12118078.0,-193854.171875,0.0,0.0,0.0,0.0,2.4943054086179473e-05,0.02500000037252903,1002.2830810546875,100000000.0,0.30000001192092896
2,1,0.19424383342266083,0.1989854872226715,-1.359269380569458,0.33800289034843445,-5963331.5,11748104.0,-13470989.0,-7198672.5,0.0,0.0,0.0,0.0,2.4382879928452894e-05,0.02500000037252903,1025.3095703125,100000000.0,0.30000001192092896
3,1,0.1903199404478073,0.20491144061088562,-0.4652215242385864,0.950538694858551,-522896.9375,15975060.0,-18888294.0,1156583.0,0.0,0.0,0.0,0.0,2.502521783753764e-05,0.02500000037252903,998.9923095703125,100000000.0,0.30000001192092896
4,1,0.195200115442276,0.2039361298084259,-0.6427472829818726,0.23400971293449402,555280.6875,16068708.0,-14167648.0,1249888.625,0.0,0.0,0.0,0.0,2.5089262635447085e-05,0.02500000037252903,996.4421997070312,100000000.0,0.30000001192092896
5,1,0.19620147347450256,0.2088637351989746,0.07647520303726196,0.11512656509876251,-3413603.75,11574065.0,-14109132.0,-4380809.5,0.0,0.0,0.0,0.0,2.4635464797029272e-05,0.02500000037252903,1014.7971801757812,100000000.0,0.30000001192092896
6,1,0.19835065305233002,0.1932898908853531,-2.113731861114502,-0.13351450860500336,12604939.0,12648228.0,-9931764.0,7524541.5,0.0,0.0,0.0,0.0,2.597600541776046e-05,0.02500000037252903,962.4266357421875,100000000.0,0.30000001192092896
7,1,0.19919705390930176,0.19817034900188446,-1.4688658714294434,-0.25663331151008606,6090054.5,11856519.0,-9799488.0,2212949.25,0.0,0.0,0.0,0.0,2.5397390345460735e-05,0.02500000037252903,984.3530883789062,100000000.0,0.30000001192092896
8,1,0.2039984166622162,0.1971052885055542,-1.7038378715515137,-1.040656328201294,-3944212.25,15921169.0,-16076512.0,-2625646.0,0.0,0.0,0.0,0.0,2.4688864868949167e-05,0.02500000037252903,1012.602294921875,100000000.0,0.30000001192092896
9,1,0.20009323954582214,0.20300410687923431,-0.8092843294143677,-0.4535505771636963,725417.625,16126364.0,-14844070.0,1055752.75,0.0,0.0,0.0,0.0,2.5084942535613663e-05,0.02500000037252903,996.6138305664062,100000000.0,0.30000001192092896
10,1,0.20112356543540955,0.20791877806186676,-0.041619233787059784,-0.5928698778152466,559960.1875,14009794.0,-15657386.0,547517.9375,0.0,0.0,0.0,0.0,2.505093470972497e-05,0.02500000037252903,997.966796875,100000000.0,0.30000001192092896
11,1,0.2049998790025711,0.20200411975383759,-0.9633978009223938,-1.1938005685806274,-74004.46875,16122278.0,-15618078.0,-901368.5625,0.0,0.0,0.0,0.0,2.495330772944726e-05,0.02500000037252903,1001.8712158203125,100000000.0,0.30000001192092896
