particle_id,object_id,pos_x,pos_y,vel_x,vel_y,stress_xx,stress_xy,stress_yx,stress_yy,strain_xx,strain_xy,strain_yx,strain_yy,volume,mass,density,youngs_modulus,poisson_ratio
0,1,0.18998219072818756,0.19750000536441803,-0.000980077893473208,0.004258792847394943,25578.541015625,-59453.5234375,-46699.6640625,135362.234375,0.0,0.0,0.0,0.0,2.500690970919095e-05,0.02500000037252903,999.7236938476562,100000000.0,0.30000001192092896
1,1,0.19497832655906677,0.19249999523162842,-0.0010696828830987215,0.0031696981750428677,-13280.802734375,-78191.4921875,78758.96875,3450.51708984375,0.0,0.0,0.0,0.0,2.4999428205774166e-05,0.02500000037252903,1000.0228881835938,100000000.0,0.30000001192092896
2,1,0.19497805833816528,0.19750000536441803,-0.001196106313727796,0.0032812729477882385,-36315.921875,-78071.40625,8405.724609375,-13696.9541015625,0.0,0.0,0.0,0.0,2.4999450033647008e-05,0.02500000037252903,1000.0220336914062,100000000.0,0.30000001192092896
3,1,0.18998219072818756,0.20250000059604645,0.0003496784484013915,0.00505217956379056,5686.1044921875,113140.921875,-42722.29296875,124114.3671875,0.0,0.0,0.0,0.0,2.5001398171298206e-05,0.02500000037252903,999.944091796875,100000000.0,0.30000001192092896
4,1,0.19497807323932648,0.20250000059604645,0.0001923305680975318,0.00349038396961987,-27766.962890625,134036.25,-60706.48828125,-457.6943664550781,0.0,0.0,0.0,0.0,2.5001178073580377e-05,0.02500000037252903,999.952880859375,100000000.0,0.30000001192092896
5,1,0.19497832655906677,0.20749999582767487,0.0030956068076193333,0.003796963021159172,-10615.94921875,134021.25,-128578.2265625,12308.8154296875,0.0,0.0,0.0,0.0,2.500217487977352e-05,0.02500000037252903,999.9130249023438,100000000.0,0.30000001192092896
6,1,0.19997720420360565,0.19249999523162842,-0.0010018362663686275,0.0026598831173032522,20550.974609375,-78182.1328125,6376.05029296875,-72250.6328125,0.0,0.0,0.0,0.0,2.49974964390276e-05,0.02500000037252903,1000.1001586914062,100000000.0,0.30000001192092896
7,1,0.19997704029083252,0.19750000536441803,-0.0010971326846629381,0.002252238104119897,90651.515625,-78062.734375,-13497.05859375,-20047.25,0.0,0.0,0.0,0.0,2.5003213522722945e-05,0.02500000037252903,999.8714599609375,100000000.0,0.30000001192092896
8,1,0.20497438311576843,0.19750000536441803,-0.0007469253614544868,0.0008265872020274401,-62221.91015625,134406.59375,-67066.8515625,-23185.841796875,0.0,0.0,0.0,0.0,2.4994958948809654e-05,0.02500000037252903,1000.2017211914062,100000000.0,0.30000001192092896
9,1,0.19997704029083252,0.20250000059604645,0.00017680018208920956,0.0019865366630256176,79563.671875,129384.0546875,-33545.09375,-18322.287109375,0.0,0.0,0.0,0.0,2.500203663657885e-05,0.02500000037252903,999.9185791015625,100000000.0,0.30000001192092896
10,1,0.19997720420360565,0.20749999582767487,0.002819914137944579,0.0018627630779519677,-46091.65625,129368.140625,-53758.6328125,-111896.09375,0.0,0.0,0.0,0.0,2.4991195459733717e-05,0.02500000037252903,1000.352294921875,100000000.0,0.30000001192092896
11,1,0.20497438311576843,0.20250000059604645,0.0009598493343219161,0.00027326704002916813,-40087.39453125,-66020.3671875,5455.36376953125,-9865.8125,0.0,0.0,0.0,0.0,2.499703987268731e-05,0.02500000037252903,1000.118408203125,100000000.0,0.30000001192092896
