particle_id,object_id,pos_x,pos_y,vel_x,vel_y,stress_xx,stress_xy,stress_yx,stress_yy,strain_xx,strain_xy,strain_yx,strain_yy,volume,mass,density,youngs_modulus,poisson_ratio
0,1,0.20002685487270355,0.2224999964237213,-0.0014493162743747234,-0.00016007453086785972,-2415.703369140625,493.9862060546875,-71.69745635986328,-1534.20361328125,0.0,0.0,0.0,0.0,2.499999936844688e-05,0.02500000037252903,1000.0,100000000.0,0.30000001192092896
1,1,0.20002688467502594,0.22750000655651093,-0.0014520775293931365,-0.00014128812472335994,-2494.173828125,412.7063903808594,-70.67864990234375,-1592.7637939453125,0.0,0.0,0.0,0.0,2.499999936844688e-05,0.02500000037252903,1000.0,100000000.0,0.30000001192092896
2,1,0.1950269639492035,0.23749999701976776,-0.001462655491195619,-9.274999320041388e-05,-994.0538940429688,365.4533996582031,-42.84548568725586,-468.5890808105469,0.0,0.0,0.0,0.0,2.499999936844688e-05,0.02500000037252903,1000.0,100000000.0,0.30000001192092896
3,1,0.20002691447734833,0.23250000178813934,-0.0014550003688782454,-0.00012067423813277856,-2520.430908203125,363.69622802734375,-61.10395431518555,-1562.9305419921875,0.0,0.0,0.0,0.0,2.499999936844688e-05,0.02500000037252903,1000.0,100000000.0,0.30000001192092896
4,1,0.20002694427967072,0.23749999701976776,-0.0014580884017050266,-9.823317668633536e-05,-2658.595458984375,379.418212890625,-42.972984313964844,-1665.879638671875,0.0,0.0,0.0,0.0,2.499999936844688e-05,0.02500000037252903,1000.0,100000000.0,0.30000001192092896
5,1,0.19502697885036469,0.24250000715255737,-0.0014642167370766401,-7.317541894735768e-05,-905.2824096679688,67.72886657714844,-22.489768981933594,-393.9268493652344,0.0,0.0,0.0,0.0,2.499999936844688e-05,0.02500000037252903,1000.0,100000000.0,0.30000001192092896
6,1,0.19502699375152588,0.2475000023841858,-0.001465772744268179,-5.320836862665601e-05,-876.216552734375,129.5108642578125,-8.087502479553223,-372.2899169921875,0.0,0.0,0.0,0.0,2.499999936844688e-05,0.02500000037252903,1000.0,100000000.0,0.30000001192092896
7,1,0.2000269591808319,0.24250000715255737,-0.0014605438336730003,-7.603918493259698e-05,-2765.80712890625,70.052734375,-25.52942657470703,-1753.2156982421875,0.0,0.0,0.0,0.0,2.499999936844688e-05,0.02500000037252903,1000.0,100000000.0,0.30000001192092896
8,1,0.2000269740819931,0.2475000023841858,-0.0014623660827055573,-5.40922446816694e-05,-2816.667236328125,131.82676696777344,-8.77308464050293,-1791.135009765625,0.0,0.0,0.0,0.0,2.499999936844688e-05,0.02500000037252903,1000.0,100000000.0,0.30000001192092896
9,1,0.1950269639492035,0.2524999976158142,-0.0014669636730104685,-3.3182579500135034e-05,-923.733642578125,-202.35032653808594,7.395820140838623,-410.3817443847656,0.0,0.0,0.0,0.0,2.499999936844688e-05,0.02500000037252903,1000.0,100000000.0,0.30000001192092896
10,1,0.1950269639492035,0.2574999928474426,-0.0014677849831059575,-1.3097948794893455e-05,-1038.666748046875,-194.0233612060547,23.96006965637207,-495.9812927246094,0.0,0.0,0.0,0.0,2.499999936844688e-05,0.02500000037252903,1000.0,100000000.0,0.30000001192092896
11,1,0.20002694427967072,0.2524999976158142,-0.0014635701663792133,-3.203730739187449e-05,-2866.70458984375,-227.7542266845703,8.863430976867676,-1827.4476318359375,0.0,0.0,0.0,0.0,2.499999936844688e-05,0.02500000037252903,1000.0,100000000.0,0.30000001192092896
12,1,0.20002694427967072,0.2574999928474426,-0.0014641513116657734,-9.87424937193282e-06,-2918.9609375,-219.4219207763672,27.379989624023438,-1866.425537109375,0.0,0.0,0.0,0.0,2.499999936844688e-05,0.02500000037252903,1000.0,100000000.0,0.30000001192092896
13,1,0.1950269341468811,0.26249998807907104,-0.001468564267270267,6.8058629949518945e-06,-1265.629638671875,-685.9241943359375,47.620845794677734,-667.7093505859375,0.0,0.0,0.0,0.0,2.499999936844688e-05,0.02500000037252903,1000.0,100000000.0,0.30000001192092896
14,1,0.20002691447734833,0.26249998807907104,-0.0014641059096902609,1.2830700143240392e-05,-2921.6923828125,-749.8838500976562,47.19541549682617,-1851.4932861328125,0.0,0.0,0.0,0.0,2.499999936844688e-05,0.02500000037252903,1000.0,100000000.0,0.30000001192092896
15,1,0.20002688467502594,0.26750001311302185,-0.0014634334947913885,3.607750841183588e-05,-2931.26220703125,-846.4091796875,68.30980682373047,-1858.65185546875,0.0,0.0,0.0,0.0,2.499999936844688e-05,0.02500000037252903,1000.0,100000000.0,0.30000001192092896
16,1,0.20002682507038116,0.27250000834465027,-0.001462661661207676,5.7708854001248255e-05,-2900.685546875,-751.3190307617188,78.7344970703125,-1875.1614990234375,0.0,0.0,0.0,0.0,2.499999936844688e-05,0.02500000037252903,1000.0,100000000.0,0.30000001192092896
17,1,0.20002679526805878,0.2775000035762787,-0.0014617991400882602,7.772540993755683e-05,-2698.254150390625,-634.8882446289062,78.4699478149414,-1724.3924560546875,0.0,0.0,0.0,0.0,2.499999936844688e-05,0.02500000037252903,1000.0,100000000.0,0.30000001192092896
18,1,0.2050267606973648,0.2175000011920929,-0.0014367160620167851,-0.00019130988221149892,-3420.913330078125,906.22021484375,-101.73123931884766,-2274.844970703125,0.0,0.0,0.0,0.0,2.499999936844688e-05,0.02500000037252903,1000.0,100000000.0,0.30000001192092896
19,1,0.21002663671970367,0.21250000596046448,-0.0014207095373421907,-0.0002265844668727368,-4510.15673828125,843.8261108398438,-119.54387664794922,-3060.885009765625,0.0,0.0,0.0,0.0,2.499999936844688e-05,0.02500000037252903,1000.0,100000000.0,0.30000001192092896
20,1,0.21002668142318726,0.2175000011920929,-0.001425458351150155,-0.00020493209012784064,-4752.79541015625,905.6082763671875,-106.06828308105469,-3241.7421875,0.0,0.0,0.0,0.0,2.499999936844688e-05,0.02500000037252903,1000.0,100000000.0,0.30000001192092896
21,1,0.2050267904996872,0.2224999964237213,-0.0014400833752006292,-0.00017101390403695405,-3357.56298828125,488.3979797363281,-85.33927154541016,-2211.5791015625,0.0,0.0,0.0,0.0,2.499999936844688e-05,0.02500000037252903,1000.0,100000000.0,0.30000001192092896
22,1,0.20502683520317078,0.22750000655651093,-0.0014436643105000257,-0.00015030427312012762,-3364.679443359375,407.1126708984375,-67.20209503173828,-2216.657958984375,0.0,0.0,0.0,0.0,2.499999936844688e-05,0.02500000037252903,1000.0,100000000.0,0.30000001192092896
