particle_id,object_id,pos_x,pos_y,vel_x,vel_y,stress_xx,stress_xy,stress_yx,stress_yy,strain_xx,strain_xy,strain_yx,strain_yy,volume,mass,density,youngs_modulus,poisson_ratio
0,1,0.18998219072818756,0.1975497603416443,-0.007860492914915085,0.04557862505316734,124603.625,98851.7109375,-426341.59375,271325.8125,0.0,0.0,0.0,0.0,2.5017905500135385e-05,0.02500000037252903,999.2843017578125,100000000.0,0.30000001192092896
1,1,0.19496102631092072,0.19253572821617126,-0.02013804018497467,0.03411049023270607,-12340.8330078125,84182.0,-98022.1953125,-4342.0087890625,0.0,0.0,0.0,0.0,2.499879883544054e-05,0.02500000037252903,1000.048095703125,100000000.0,0.30000001192092896
2,1,0.19497805833816528,0.19753527641296387,-0.008720479905605316,0.033480238169431686,-50292.1015625,83810.8984375,-209877.4375,-34206.40234375,0.0,0.0,0.0,0.0,2.4997441869345494e-05,0.02500000037252903,1000.1023559570312,100000000.0,0.30000001192092896
3,1,0.18998219072818756,0.20255312323570251,0.005342451855540276,0.046869419515132904,-69630.9921875,431543.03125,-459249.5,164009.40625,0.0,0.0,0.0,0.0,2.4999300876515917e-05,0.02500000037252903,1000.0280151367188,100000000.0,0.30000001192092896
4,1,0.19497807323932648,0.20253624022006989,0.005058089271187782,0.03383895009756088,36853.97265625,470539.71875,-309121.3125,99177.1484375,0.0,0.0,0.0,0.0,2.5008968805195764e-05,0.02500000037252903,999.641357421875,100000000.0,0.30000001192092896
5,1,0.19500009715557098,0.20753853023052216,0.021128501743078232,0.03506216034293175,13956.9658203125,468523.59375,-395889.84375,79998.3046875,0.0,0.0,0.0,0.0,2.5007975636981428e-05,0.02500000037252903,999.6810913085938,100000000.0,0.30000001192092896
6,1,0.19996152818202972,0.19252264499664307,-0.018699347972869873,0.023000502958893776,236718.296875,71722.71875,-189630.3125,21666.583984375,0.0,0.0,0.0,0.0,2.501231756468769e-05,0.02500000037252903,999.507568359375,100000000.0,0.30000001192092896
7,1,0.19997704029083252,0.19752031564712524,-0.008182918652892113,0.02125849574804306,146158.25,71579.9921875,-218915.0625,-46162.1015625,0.0,0.0,0.0,0.0,2.50047287408961e-05,0.02500000037252903,999.8109130859375,100000000.0,0.30000001192092896
8,1,0.20497383177280426,0.19750000536441803,-0.009642401710152626,0.0060326652601361275,-139977.03125,397928.375,-334678.65625,-133086.8125,0.0,0.0,0.0,0.0,2.4986104108393192e-05,0.02500000037252903,1000.55615234375,100000000.0,0.30000001192092896
9,1,0.19997704029083252,0.20251955091953278,0.004458749666810036,0.020958952605724335,35372.33203125,437643.46875,-249741.171875,-29760.322265625,0.0,0.0,0.0,0.0,2.500071786926128e-05,0.02500000037252903,999.9713134765625,100000000.0,0.30000001192092896
10,1,0.19999630749225616,0.20752041041851044,0.01918768882751465,0.02199864573776722,-427986.34375,436768.40625,-282032.5625,-375392.8125,0.0,0.0,0.0,0.0,2.496048909961246e-05,0.02500000037252903,1001.5829467773438,100000000.0,0.30000001192092896
11,1,0.20497438311576843,0.20250000059604645,0.007338468451052904,0.004900031723082066,84336.3984375,285585.59375,-282835.125,134.54444885253906,0.0,0.0,0.0,0.0,2.5003666451084428e-05,0.02500000037252903,999.8533935546875,100000000.0,0.30000001192092896
